"101","['南京师范大学附属中学树人学校']","{'WC': {'2016': [0, 0, 1]}, 'NOIP普及': {'2016': [12, 31, 1], '2017': [11, 7, 21], '2014': [8, 21, 0], '2015': [13, 19, 0]}, 'NOIP提高': {'2016': [1, 0, 0], '2017': [1, 0, 0], '2014': [0, 1, 0], '2015': [1, 4, 0]}}","2096","B","江苏","南京市","127"
"103","['山东省潍坊第一中学']","{'WC': {'2018': [0, 1, 1]}, 'NOI': {'2018': [0, 1, 0], '2011': [0, 0, 1], '2013': [0, 0, 1]}, 'CTSC': {'2018': [0, 1, 1], '2011': [0, 0, 1]}, 'APIO': {'2017': [0, 0, 1], '2018': [0, 1, 1], '2011': [0, 0, 1]}, 'NOIP提高': {'2016': [9, 10, 0], '2017': [8, 7, 4], '2013': [1, 1, 0], '2014': [2, 1, 0], '2015': [0, 10, 0]}}","2086","B","山东","潍坊市","128"
"102","['安徽省马鞍山市第二中学', '马鞍山二中', '马鞍山市第二中学']","{'WC': {'2016': [0, 0, 1], '2018': [0, 0, 2]}, 'NOI': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2010': [0, 0, 1], '2018': [0, 0, 2]}, 'APIO': {'2017': [0, 0, 1], '2012': [0, 0, 1]}, 'NOIP提高': {'2016': [3, 12, 4], '2017': [6, 10, 1], '2013': [1, 2, 0], '2014': [1, 4, 0], '2015': [2, 11, 0]}}","2064","B","安徽","马鞍山市","129"
"104","['福州时代中学']","{'NOIP普及': {'2016': [14, 21, 5], '2017': [21, 22, 11], '2013': [8, 14, 0], '2014': [13, 14, 0], '2015': [9, 14, 0]}, 'NOIP提高': {'2016': [4, 0, 4], '2014': [1, 0, 0], '2015': [0, 3, 0]}}","2060","B","福建","福州市","130"
"107","['广东实验中学']","{'NOI': {'2012': [0, 1, 0], '2013': [1, 0, 0]}, 'CTSC': {'2013': [0, 1, 0]}, 'APIO': {'2018': [0, 1, 0], '2012': [1, 0, 0]}, 'NOIP普及': {'2016': [3, 3, 2], '2017': [0, 1, 4], '2013': [1, 0, 0], '2014': [0, 1, 0], '2015': [1, 6, 0]}, 'NOIP提高': {'2016': [10, 9, 11], '2017': [7, 12, 10], '2013': [4, 5, 0], '2014': [0, 12, 0], '2015': [4, 9, 0]}}","2049","B","广东","广州市","131"
"106","['郑州外国语新枫杨学校', '郑州枫杨外国语学校']","{'WC': {'2018': [0, 1, 1]}, 'CTSC': {'2018': [0, 2, 0]}, 'APIO': {'2016': [0, 0, 1], '2018': [0, 1, 1]}, 'NOI': {'2018': [0, 0, 2], '2014': [0, 1, 0]}, 'NOIP普及': {'2017': [1, 2, 0]}, 'NOIP提高': {'2016': [6, 6, 0], '2017': [4, 6, 4], '2013': [3, 2, 0], '2014': [3, 6, 0], '2015': [4, 4, 0]}}","2048","B","河南","郑州市","132"
"105","['深圳中学']","{'WC': {'2018': [0, 1, 0]}, 'NOID类': {'2018': [1, 0, 0]}, 'CTSC': {'2018': [0, 1, 2]}, 'APIO': {'2018': [0, 1, 0]}, 'NOI': {'2018': [0, 1, 0]}, 'NOIP普及': {'2016': [2, 2, 1], '2017': [2, 2, 3], '2015': [0, 3, 0]}, 'NOIP提高': {'2016': [2, 5, 6], '2017': [7, 5, 1], '2013': [0, 3, 0], '2014': [0, 3, 0], '2015': [0, 4, 0]}}","2036","B","广东","深圳市","133"
"108","['上海复旦大学附中', '上海市复旦附中', '复旦二附中', '复旦大学第二附属中学', '复旦大学附中', '复旦大学附属中学', '复旦附中']","{'WC': {'2016': [0, 1, 0], '2018': [0, 0, 1], '2015': [0, 0, 1]}, 'CTSC': {'2010': [1, 0, 0]}, 'APIO': {'2010': [0, 1, 2]}, 'NOI': {'2016': [0, 1, 0], '2018': [0, 0, 1], '2009': [0, 1, 0], '2010': [1, 0, 1], '2011': [0, 1, 1], '2012': [0, 0, 2], '2013': [0, 1, 0], '2014': [0, 0, 1], '2015': [0, 0, 2]}, 'NOIP普及': {'2017': [1, 2, 1], '2013': [0, 1, 0], '2014': [0, 1, 0]}, 'NOIP提高': {'2016': [3, 2, 1], '2017': [4, 7, 2], '2013': [4, 5, 0], '2014': [4, 3, 0], '2015': [5, 1, 0]}}","2023","B","上海","杨浦区","134"
"109","['衢州市实验学校']","{'WC': {'2017': [0, 1, 0]}, 'CTSC': {'2017': [1, 0, 0]}, 'APIO': {'2017': [0, 1, 0]}, 'NOIP普及': {'2016': [7, 4, 0], '2017': [10, 6, 1], '2014': [0, 2, 0], '2015': [4, 2, 0]}, 'NOIP提高': {'2016': [2, 0, 0], '2017': [1, 0, 0]}}","1974","B","浙江","衢州市","135"
"116","['杭州二中白马湖学校']","{'CTSC': {'2018': [1, 0, 2]}, 'APIO': {'2018': [1, 1, 1]}, 'NOIP普及': {'2016': [4, 1, 0], '2017': [10, 5, 2]}, 'NOIP提高': {'2017': [4, 0, 0]}}","1915","B","浙江","杭州市","136"
"110","['东营市胜利第十中学', '胜利第十中学']","{'WC': {'2016': [0, 0, 1], '2015': [0, 1, 0]}, 'NOID类': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2015': [1, 0, 0]}, 'CTSC': {'2014': [0, 0, 1], '2015': [0, 1, 1]}, 'APIO': {'2016': [0, 0, 1], '2017': [0, 0, 2], '2015': [1, 0, 0]}, 'NOI': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2013': [0, 0, 1], '2014': [0, 0, 2], '2015': [0, 0, 2]}, 'NOIP提高': {'2016': [5, 0, 0], '2017': [1, 2, 0], '2013': [1, 2, 0], '2014': [2, 2, 0], '2015': [2, 1, 0]}}","1911","B","山东","东营市","137"
"113","['山东潍坊昌邑一中', '山东省昌邑市第一中学', '昌邑市第一中学']","{'WC': {'2016': [1, 0, 1], '2018': [0, 0, 1]}, 'NOID类': {'2016': [0, 0, 1]}, 'CTSC': {'2018': [0, 0, 1], '2013': [0, 0, 1]}, 'APIO': {'2010': [0, 0, 1], '2012': [0, 1, 2], '2018': [0, 1, 0]}, 'NOI': {'2016': [0, 0, 1], '2018': [0, 1, 0], '2012': [0, 0, 1], '2013': [0, 0, 2]}, 'NOIP提高': {'2016': [1, 10, 2], '2017': [3, 5, 2], '2013': [5, 7, 0], '2014': [5, 6, 0], '2015': [2, 3, 0]}}","1896","B","山东","潍坊市","138"
"112","['湖南省长沙市长郡双语实验中学', '长沙市长郡双语实验中学', '长沙市长郡双语实验学校', '长郡双语实验中学', '长郡双语实验学校']","{'WC': {'2015': [0, 2, 0]}, 'CTSC': {'2018': [0, 0, 2], '2012': [0, 0, 2], '2015': [0, 1, 1]}, 'APIO': {'2018': [0, 1, 0], '2012': [0, 1, 2]}, 'NOI': {'2015': [0, 1, 0]}, 'NOIP普及': {'2016': [12, 22, 1], '2017': [4, 12, 2], '2013': [11, 4, 0], '2014': [13, 3, 0], '2015': [12, 26, 0]}, 'NOIP提高': {'2016': [3, 8, 6], '2017': [3, 7, 2], '2013': [3, 4, 0], '2014': [3, 7, 0], '2015': [0, 9, 0]}}","1888","B","湖南","长沙市","139"
"120","['九江一中', '九江市一中', '九江市第一中学', '九江第一中学', '江西九江一中', '江西省九江一中', '江西省九江市第一中学', '江西省九江第一中学']","{'WC': {'2017': [0, 0, 2]}, 'NOI': {'2016': [0, 0, 2], '2017': [0, 1, 1], '2009': [0, 0, 2], '2010': [0, 0, 1], '2011': [0, 1, 1], '2012': [0, 0, 2], '2013': [0, 1, 1]}, 'APIO': {'2011': [0, 0, 2]}, 'NOIP普及': {'2016': [1, 5, 1], '2017': [1, 0, 0], '2014': [3, 0, 0], '2015': [3, 2, 0]}, 'NOIP提高': {'2016': [11, 4, 0], '2017': [3, 3, 2], '2013': [5, 3, 0], '2014': [1, 3, 0], '2015': [5, 3, 0]}}","1887","B","江西","九江市","140"
"114","['长沙市中雅培粹学校']","{'WC': {'2018': [1, 0, 0]}, 'CTSC': {'2018': [0, 1, 0]}, 'APIO': {'2018': [0, 1, 0]}, 'NOIP普及': {'2016': [11, 13, 1], '2017': [22, 33, 9]}, 'NOIP提高': {'2016': [1, 1, 1], '2017': [3, 13, 2]}}","1867","B","湖南","长沙市","141"
"115","['山东省莱芜市第一中学', '山东省莱芜第一中学', '莱芜一中']","{'WC': {'2017': [0, 0, 1], '2015': [0, 0, 1]}, 'NOID类': {'2017': [0, 0, 1]}, 'CTSC': {'2017': [0, 0, 2]}, 'APIO': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2010': [0, 0, 1]}, 'NOIP提高': {'2016': [11, 16, 5], '2017': [8, 19, 4], '2013': [4, 3, 0], '2014': [4, 8, 0], '2015': [7, 4, 0]}}","1853","B","山东","莱芜市","142"
"117","['泉州现代中学']","{'APIO': {'2012': [0, 0, 1]}, 'NOIP普及': {'2016': [13, 24, 5], '2017': [18, 20, 16], '2013': [5, 11, 0], '2014': [9, 13, 0], '2015': [16, 12, 0]}}","1852","B","福建","泉州市","143"
"121","['西北师范大学附属中学']","{'WC': {'2016': [1, 0, 0], '2018': [1, 0, 0]}, 'NOI': {'2016': [1, 0, 0], '2017': [0, 0, 1], '2018': [0, 1, 1]}, 'NOIP提高': {'2016': [2, 6, 0], '2017': [3, 0, 0], '2013': [0, 1, 0], '2014': [2, 0, 0], '2015': [2, 0, 0]}}","1801","B","甘肃","兰州市","144"
"417","['河南省郑州市第十一中学', '郑州十一中', '郑州市第十一中学']","{'WC': {'2016': [0, 0, 1], '2017': [0, 0, 1], '2015': [0, 0, 1]}, 'CTSC': {'2017': [0, 0, 1], '2018': [0, 0, 1], '2015': [0, 0, 1]}, 'APIO': {'2017': [0, 0, 1], '2018': [0, 1, 0], '2015': [1, 0, 0]}, 'NOI': {'2018': [0, 0, 1], '2014': [0, 0, 1], '2015': [1, 0, 0]}, 'NOIP普及': {'2016': [0, 1, 0]}, 'NOIP提高': {'2016': [3, 9, 0], '2017': [6, 5, 4], '2013': [1, 0, 0], '2014': [1, 1, 0], '2015': [2, 5, 0]}}","1794","B","河南","郑州市","145"
"122","['北京大学附属中学', '北大附中']","{'WC': {'2018': [0, 1, 0]}, 'NOI': {'2018': [0, 1, 0], '2013': [0, 0, 1]}, 'APIO': {'2018': [0, 2, 0], '2011': [1, 0, 0], '2012': [0, 0, 2], '2013': [0, 0, 1]}, 'NOIP普及': {'2016': [0, 1, 0], '2017': [9, 31, 3], '2014': [1, 1, 0], '2015': [1, 0, 0]}, 'NOIP提高': {'2016': [0, 3, 2], '2017': [3, 23, 4], '2013': [2, 4, 0], '2014': [0, 1, 0]}}","1788","B","北京","海淀区","146"
"123","['江苏省天一中学']","{'WC': {'2017': [0, 1, 0]}, 'NOID类': {'2018': [0, 1, 0]}, 'CTSC': {'2018': [0, 0, 1]}, 'APIO': {'2016': [0, 1, 0], '2017': [0, 0, 1], '2018': [0, 1, 0]}, 'NOIP普及': {'2016': [3, 0, 1], '2017': [0, 1, 4]}, 'NOIP提高': {'2016': [5, 7, 7], '2017': [7, 3, 8], '2013': [3, 9, 0], '2014': [4, 4, 0], '2015': [2, 8, 0]}}","1779","B","江苏","无锡市","147"
"124","['重庆八中宏帆初级中学校', '重庆市第八中学校宏帆初级中学校']","{'WC': {'2018': [0, 0, 1]}, 'NOID类': {'2018': [0, 1, 0]}, 'NOIP普及': {'2016': [11, 5, 0], '2017': [15, 6, 4], '2015': [2, 5, 0]}, 'NOIP提高': {'2016': [2, 3, 0], '2017': [4, 4, 1], '2015': [1, 5, 0]}}","1770","B","重庆","江北区","148"
"125","['长沙市雅礼实验中学']","{'WC': {'2018': [0, 0, 1]}, 'NOID类': {'2018': [0, 1, 0]}, 'CTSC': {'2018': [0, 0, 1]}, 'APIO': {'2018': [0, 0, 2]}, 'NOIP普及': {'2016': [13, 8, 2], '2017': [6, 15, 6], '2013': [20, 1, 0], '2014': [10, 3, 0], '2015': [12, 19, 0]}, 'NOIP提高': {'2016': [1, 13, 2], '2017': [5, 4, 0], '2014': [1, 6, 0], '2015': [0, 4, 0]}}","1767","B","湖南","长沙市","149"
"154","['山东师大附中', '山东师范大学附属中学', '山东省山东师大附中', '山师附中']","{'NOI': {'2009': [1, 2, 1], '2010': [1, 0, 1], '2011': [1, 0, 1], '2012': [0, 0, 1], '2013': [0, 0, 1]}, 'CTSC': {'2010': [0, 1, 0], '2011': [0, 0, 1], '2014': [0, 0, 1]}, 'APIO': {'2016': [0, 1, 0], '2010': [1, 0, 2], '2011': [1, 1, 0], '2012': [0, 1, 0]}, 'NOIP提高': {'2016': [7, 9, 1], '2017': [7, 14, 7], '2013': [2, 6, 0], '2014': [4, 10, 0], '2015': [3, 9, 0]}}","1757","B","山东","济南市","150"
"2339","['慈溪实验中学']","{'NOIP普及': {'2016': [11, 10, 7], '2017': [12, 8, 4], '2013': [1, 9, 0], '2014': [7, 10, 0], '2015': [4, 8, 0]}, 'NOIP提高': {'2017': [1, 1, 0], '2013': [1, 0, 0]}}","1751","B","浙江","宁波市","151"
"126","['山东省烟台二中', '山东省烟台第二中学', '烟台二中']","{'WC': {'2018': [0, 1, 1]}, 'NOID类': {'2018': [0, 0, 1]}, 'CTSC': {'2018': [0, 2, 0]}, 'APIO': {'2010': [0, 0, 1], '2018': [0, 0, 2]}, 'NOI': {'2010': [0, 1, 0], '2018': [0, 0, 1]}, 'NOIP普及': {'2016': [2, 3, 1], '2017': [6, 1, 14], '2015': [3, 7, 0]}, 'NOIP提高': {'2016': [2, 4, 3], '2017': [7, 5, 4]}}","1748","B","山东","烟台市","152"
"127","['山东省诸城第一中学', '诸城市第一中学']","{'WC': {'2016': [0, 0, 1], '2017': [0, 1, 0], '2018': [0, 0, 1]}, 'NOID类': {'2017': [0, 1, 0]}, 'CTSC': {'2017': [0, 0, 1]}, 'APIO': {'2018': [0, 0, 1]}, 'NOI': {'2013': [0, 0, 1]}, 'NOIP提高': {'2016': [3, 14, 2], '2017': [5, 4, 2], '2013': [2, 3, 0], '2014': [5, 5, 0], '2015': [4, 12, 0]}}","1716","B","山东","潍坊市","153"
"2127","['大连市育明高中', '大连育明高中', '大连育明高级中学', '辽宁大连育明高中', '辽宁省大连育明高中']","{'WC': {'2018': [0, 0, 1]}, 'NOID类': {'2018': [0, 0, 1]}, 'CTSC': {'2018': [0, 0, 3]}, 'APIO': {'2016': [0, 0, 1], '2010': [0, 0, 3], '2012': [1, 0, 0], '2018': [0, 0, 2]}, 'NOI': {'2016': [0, 0, 2], '2018': [0, 0, 2], '2009': [0, 0, 2], '2010': [0, 0, 3], '2011': [0, 0, 2], '2012': [0, 0, 1]}, 'NOIP提高': {'2016': [5, 4, 2], '2017': [9, 5, 0], '2013': [0, 1, 0], '2014': [4, 4, 0], '2015': [4, 7, 0]}}","1713","B","辽宁","大连市","154"
"143","['江西师大附中', '江西师范大学附属中学']","{'WC': {'2017': [0, 0, 2]}, 'NOID类': {'2017': [0, 0, 1]}, 'APIO': {'2018': [0, 2, 0]}, 'NOI': {'2017': [0, 0, 1], '2018': [0, 0, 2]}, 'NOIP提高': {'2016': [2, 2, 0], '2017': [4, 5, 1], '2015': [0, 1, 0]}, 'CTSC': {'2018': [0, 1, 0]}}","1680","B","江西","南昌市","155"
"130","['泉州第一中学', '福建省泉州第一中学']","{'WC': {'2016': [0, 0, 1]}, 'NOI': {'2012': [0, 0, 1], '2013': [1, 0, 0]}, 'APIO': {'2012': [0, 0, 1], '2013': [0, 1, 0]}, 'NOIP普及': {'2016': [5, 4, 2], '2017': [7, 9, 6], '2013': [1, 4, 0], '2014': [4, 4, 0], '2015': [1, 4, 0]}, 'NOIP提高': {'2016': [4, 2, 1], '2017': [9, 3, 1], '2013': [2, 1, 0], '2014': [0, 1, 0], '2015': [3, 5, 0]}}","1659","B","福建","泉州市","156"
"129","['衢州华茂外国语学校']","{'WC': {'2016': [0, 1, 0]}, 'NOIP普及': {'2016': [6, 7, 12], '2017': [9, 8, 10], '2013': [0, 2, 0], '2014': [7, 4, 0], '2015': [4, 11, 0]}, 'NOIP提高': {'2017': [0, 2, 0], '2013': [0, 2, 0]}}","1652","B","浙江","衢州市","157"
"131","['杭州江南实验学校']","{'NOIP普及': {'2016': [8, 11, 3], '2017': [8, 6, 1], '2013': [10, 8, 0], '2014': [5, 7, 0], '2015': [5, 7, 0]}, 'NOIP提高': {'2016': [0, 1, 0], '2017': [3, 1, 0], '2013': [0, 1, 0]}}","1643","B","浙江","杭州市","158"
"132","['成都七中嘉祥外国语学校', '成都嘉祥外国语学校', '成都七中嘉祥']","{'WC': {'2015': [0, 0, 1]}, 'NOIP普及': {'2016': [10, 10, 10], '2017': [8, 29, 16], '2013': [6, 8, 0], '2014': [9, 5, 0], '2015': [6, 12, 0]}, 'NOIP提高': {'2016': [0, 17, 4], '2017': [4, 14, 0], '2013': [6, 4, 0], '2014': [4, 4, 0], '2015': [1, 13, 0]}}","1636","B","四川","成都市","159"
"133","['山东省五莲中学', '山东省五莲县第一中学']","{'WC': {'2016': [0, 0, 1], '2015': [0, 0, 1]}, 'NOID类': {'2016': [0, 1, 0]}, 'CTSC': {'2016': [0, 1, 0]}, 'NOI': {'2015': [0, 1, 0]}, 'NOIP普及': {'2016': [0, 15, 0], '2017': [7, 2, 3], '2014': [2, 6, 0], '2015': [9, 10, 0]}, 'NOIP提高': {'2016': [7, 8, 2], '2017': [7, 8, 2], '2013': [0, 3, 0], '2014': [3, 3, 0], '2015': [4, 6, 0]}}","1607","B","山东","日照市","160"
"134","['宜昌市第一中学', '湖北省宜昌市第一中学']","{'WC': {'2017': [0, 1, 0], '2018': [0, 0, 1]}, 'NOID类': {'2017': [0, 1, 0]}, 'CTSC': {'2017': [0, 0, 2]}, 'APIO': {'2017': [0, 0, 2], '2018': [0, 0, 1]}, 'NOI': {'2016': [0, 0, 1], '2017': [0, 1, 0], '2018': [0, 0, 1]}, 'NOIP提高': {'2016': [5, 9, 3], '2017': [4, 8, 3], '2013': [6, 3, 0], '2014': [3, 4, 0], '2015': [0, 7, 0]}}","1590","B","湖北","宜昌市","161"
"135","['重庆南开(融侨)中学校', '重庆南开融侨中学', '重庆南开（融侨）中学']","{'WC': {'2018': [0, 0, 1]}, 'NOID类': {'2018': [0, 0, 1]}, 'APIO': {'2018': [0, 0, 1]}, 'NOI': {'2017': [0, 0, 2]}, 'NOIP普及': {'2016': [7, 10, 2], '2017': [6, 15, 8], '2015': [1, 16, 0]}, 'NOIP提高': {'2016': [3, 1, 1], '2017': [5, 1, 0]}}","1566","B","重庆","南岸区","162"
"1152","['上海交通大学附属中学', '上海市交通大学附属中学']","{'WC': {'2016': [0, 1, 0], '2015': [0, 1, 0]}, 'NOI': {'2016': [1, 0, 0], '2013': [0, 0, 1], '2015': [0, 0, 1]}, 'CTSC': {'2016': [0, 1, 0]}, 'APIO': {'2016': [0, 1, 0]}, 'NOIP提高': {'2016': [3, 6, 2], '2017': [3, 7, 0], '2013': [0, 6, 0], '2014': [2, 2, 0], '2015': [3, 6, 0]}}","1561","B","上海","宝山区","163"
"136","['苍南县嘉禾中学']","{'WC': {'2017': [0, 0, 2], '2018': [0, 1, 0]}, 'NOIP普及': {'2017': [1, 0, 0]}, 'NOIP提高': {'2016': [5, 3, 0], '2017': [6, 2, 0]}}","1539","B","浙江","温州市","164"
"137","['衢州兴华中学', '衢州市兴华中学']","{'WC': {'2015': [0, 0, 1]}, 'APIO': {'2017': [0, 1, 0]}, 'NOIP普及': {'2016': [10, 0, 0], '2017': [10, 2, 1], '2013': [2, 0, 0], '2014': [2, 1, 0], '2015': [6, 1, 0]}, 'NOIP提高': {'2016': [1, 0, 0], '2017': [1, 0, 0], '2014': [1, 0, 0], '2015': [0, 1, 0]}}","1533","B","浙江","衢州市","165"
"144","['北京市北京101中学', '北京市第一0一中学']","{'NOI': {'2009': [1, 0, 0], '2012': [0, 1, 0]}, 'CTSC': {'2018': [0, 0, 1]}, 'APIO': {'2018': [0, 0, 2]}, 'NOIP普及': {'2016': [4, 22, 8], '2017': [6, 25, 1], '2013': [9, 12, 0], '2014': [8, 6, 0], '2015': [6, 20, 0]}, 'NOIP提高': {'2016': [4, 11, 5], '2017': [2, 14, 2], '2013': [2, 11, 0], '2014': [0, 11, 0], '2015': [3, 9, 0]}}","1517","B","北京","海淀区","166"
"138","['临沂第一中学', '山东省临沂一中', '山东省临沂第一中学']","{'WC': {'2017': [0, 1, 0]}, 'NOID类': {'2016': [0, 0, 1], '2017': [0, 1, 0]}, 'APIO': {'2016': [0, 0, 1], '2017': [0, 0, 1]}, 'NOIP普及': {'2017': [1, 4, 2]}, 'NOIP提高': {'2016': [3, 21, 5], '2017': [12, 11, 2], '2013': [2, 3, 0], '2014': [2, 3, 0], '2015': [2, 6, 0]}, 'CTSC': {'2017': [0, 0, 1]}}","1499","B","山东","临沂市","167"
"2097","['山西晋城市第一中学校', '晋城市第一中学校']","{'WC': {'2015': [0, 0, 1]}, 'NOID类': {'2017': [0, 0, 1]}, 'CTSC': {'2018': [0, 0, 1], '2015': [0, 1, 0]}, 'APIO': {'2016': [0, 0, 1], '2015': [1, 0, 0]}, 'NOI': {'2018': [0, 1, 1], '2012': [0, 0, 1], '2014': [0, 0, 1], '2015': [1, 0, 0]}, 'NOIP提高': {'2016': [0, 7, 4], '2017': [3, 6, 1], '2013': [1, 6, 0], '2014': [3, 2, 0], '2015': [3, 3, 0]}}","1491","B","山西","晋城市","168"
"259","['衡水市第二中学', '衡水志臻中学']","{'WC': {'2018': [0, 0, 2]}, 'CTSC': {'2018': [0, 0, 2]}, 'APIO': {'2018': [0, 0, 1]}, 'NOIP提高': {'2016': [4, 11, 0], '2017': [11, 11, 0], '2015': [0, 1, 0]}}","1491","B","河北","衡水市","169"
"139","['西南大学附属中学校']","{'WC': {'2018': [0, 0, 1]}, 'NOID类': {'2018': [0, 0, 1]}, 'CTSC': {'2018': [0, 1, 0]}, 'NOIP普及': {'2017': [3, 6, 11], '2015': [6, 5, 0]}, 'NOIP提高': {'2016': [4, 18, 7], '2017': [3, 13, 0], '2013': [1, 6, 0], '2014': [2, 7, 0], '2015': [0, 14, 0]}}","1490","B","重庆","北碚区","170"
"140","['上海实验学校东校', '上海市实验学校东校']","{'WC': {'2018': [0, 1, 0]}, 'CTSC': {'2018': [0, 1, 0]}, 'APIO': {'2018': [0, 1, 0]}, 'NOI': {'2018': [1, 0, 0]}, 'NOIP普及': {'2016': [1, 4, 4], '2017': [1, 6, 4], '2013': [1, 0, 0], '2015': [3, 3, 0]}, 'NOIP提高': {'2016': [1, 0, 0], '2017': [3, 1, 0]}}","1487","B","上海","浦东新区","171"
"141","['上海市格致中学', '格致中学']","{'WC': {'2016': [0, 0, 1], '2018': [0, 0, 1]}, 'CTSC': {'2016': [0, 1, 0]}, 'APIO': {'2016': [0, 0, 1], '2015': [1, 0, 0]}, 'NOI': {'2016': [0, 1, 1], '2015': [0, 0, 1]}, 'NOIP普及': {'2015': [0, 1, 0]}, 'NOIP提高': {'2016': [2, 3, 2], '2017': [3, 1, 2], '2013': [3, 4, 0], '2014': [1, 8, 0], '2015': [2, 4, 0]}}","1458","B","上海","黄浦区","172"
"142","['安徽省淮南第二中学', '淮南二中', '淮南第二中学']","{'WC': {'2017': [0, 1, 1]}, 'NOI': {'2016': [0, 0, 1], '2017': [1, 0, 1]}, 'CTSC': {'2017': [0, 0, 1]}, 'APIO': {'2017': [0, 1, 0]}, 'NOIP提高': {'2016': [2, 3, 0], '2017': [1, 7, 2], '2015': [1, 2, 0]}}","1433","B","安徽","淮南市","173"
"372","['杭州市文澜中学', '杭州文澜中学']","{'NOI': {'2018': [1, 0, 0]}, 'NOIP普及': {'2016': [3, 6, 5], '2017': [4, 8, 4], '2013': [5, 6, 0], '2014': [1, 2, 0], '2015': [0, 6, 0]}, 'NOIP提高': {'2017': [2, 0, 0], '2014': [0, 1, 0], '2015': [0, 1, 0]}}","1432","B","浙江","杭州市","174"
"147","['山东广饶县第一中学', '山东省广饶县第一中学']","{'WC': {'2018': [0, 1, 0]}, 'CTSC': {'2018': [0, 0, 3]}, 'APIO': {'2017': [0, 0, 1], '2018': [0, 0, 3]}, 'NOIP提高': {'2016': [12, 15, 2], '2017': [14, 12, 6], '2014': [1, 4, 0], '2015': [2, 5, 0]}}","1416","B","山东","东营市","175"
"146","['东营市东营区第一中学', '东营市第一中学']","{'NOID类': {'2018': [0, 1, 0]}, 'CTSC': {'2017': [0, 0, 1]}, 'APIO': {'2018': [0, 0, 1]}, 'NOI': {'2017': [0, 1, 0], '2018': [0, 0, 1]}, 'NOIP普及': {'2016': [3, 5, 0], '2017': [5, 2, 4], '2013': [0, 1, 0], '2014': [0, 1, 0], '2015': [4, 4, 0]}, 'NOIP提高': {'2016': [6, 9, 0], '2017': [7, 10, 1], '2013': [1, 4, 0], '2014': [2, 3, 0], '2015': [3, 8, 0]}}","1399","B","山东","东营市","176"
"95","['四川省成都市树德中学', '成都树德中学', '树德中学']","{'WC': {'2017': [0, 0, 1]}, 'NOID类': {'2018': [0, 1, 0]}, 'CTSC': {'2018': [0, 1, 2]}, 'APIO': {'2018': [0, 0, 1]}, 'NOIP普及': {'2016': [0, 3, 1], '2017': [1, 2, 1], '2014': [2, 1, 0], '2015': [0, 1, 0]}, 'NOIP提高': {'2016': [2, 8, 2], '2017': [10, 17, 1], '2014': [0, 6, 0], '2015': [0, 12, 0]}}","1386","B","四川","成都市","177"
"1298","['佛山市南海区南海实验中学']","{'NOIP普及': {'2016': [10, 20, 13], '2017': [2, 14, 14], '2013': [5, 3, 0], '2014': [2, 9, 0], '2015': [11, 15, 0]}, 'NOIP提高': {'2017': [2, 1, 0]}}","1376","B","广东","佛山市","178"
"145","['浙江省义乌中学']","{'WC': {'2017': [1, 0, 0], '2015': [0, 0, 1]}, 'NOID类': {'2016': [0, 0, 1]}, 'CTSC': {'2017': [0, 1, 0], '2015': [0, 0, 1]}, 'APIO': {'2016': [0, 1, 0], '2017': [0, 1, 0]}, 'NOIP提高': {'2016': [1, 3, 1], '2017': [3, 3, 0], '2014': [1, 1, 0], '2015': [2, 1, 0]}}","1370","B","浙江","金华市","179"
"156","['重庆市树人中学校', '重庆树人中学', '重庆树人中学校']","{'WC': {'2017': [0, 1, 0], '2018': [1, 0, 0]}, 'NOI': {'2018': [1, 0, 0], '2013': [0, 1, 0]}, 'APIO': {'2017': [0, 0, 1], '2013': [0, 1, 0]}, 'NOIP普及': {'2015': [0, 1, 0]}, 'NOIP提高': {'2016': [4, 0, 0], '2017': [1, 1, 0], '2015': [0, 1, 0]}}","1336","B","重庆","沙坪坝区","180"
"151","['北江中学', '广东北江中学']","{'WC': {'2015': [0, 0, 2]}, 'NOI': {'2009': [0, 0, 1], '2010': [0, 1, 1], '2011': [0, 0, 1], '2012': [0, 1, 0], '2015': [0, 1, 0]}, 'CTSC': {'2010': [0, 1, 0]}, 'APIO': {'2010': [0, 1, 0], '2012': [0, 1, 0]}, 'NOIP提高': {'2016': [2, 7, 6], '2017': [4, 3, 5], '2013': [3, 2, 0], '2014': [2, 5, 0], '2015': [2, 7, 0]}}","1321","B","广东","韶关市","181"
"150","['安徽省安庆市第四中学']","{'NOIP普及': {'2016': [11, 14, 2], '2017': [12, 25, 15], '2013': [4, 8, 0], '2014': [6, 11, 0], '2015': [9, 11, 0]}, 'NOIP提高': {'2016': [1, 1, 1], '2017': [2, 3, 1], '2013': [1, 1, 0], '2015': [2, 1, 0]}}","1313","B","安徽","安庆市","182"
"149","['浙江金华第一中学', '金华一中']","{'WC': {'2016': [0, 0, 2]}, 'NOID类': {'2016': [0, 0, 1]}, 'NOIP提高': {'2016': [5, 3, 1], '2017': [1, 7, 1], '2013': [1, 4, 0], '2014': [1, 5, 0], '2015': [2, 8, 0]}}","1306","B","浙江","金华市","183"
